,feature,importance,normalized_importance,cumulative_importance
388,mobile_isp_1013.0,1.6,0.0007168458781362006,0.9366487455197151
389,advertiser_id_420481.0,1.6,0.0007168458781362006,0.9373655913978514
390,affiliate_id_4082117.0,1.5000000000000002,0.0006720430107526881,0.9380376344086041
391,geo_ID,1.5000000000000002,0.0006720430107526881,0.9387096774193568
392,isp_94103.0,1.5000000000000002,0.0006720430107526881,0.9393817204301096
393,os_version_mac10.9,1.5,0.000672043010752688,0.9400537634408623
394,city_code_20019.0,1.5,0.000672043010752688,0.9407258064516151
395,banner_id_23735820.0,1.5,0.000672043010752688,0.9413978494623678
396,netspeed_DIALUP,1.5,0.000672043010752688,0.9420698924731206
397,region_code_3971.0,1.5,0.000672043010752688,0.9427419354838733
398,banner_id_24092302.0,1.5,0.000672043010752688,0.943413978494626
399,advertiser_id_25460.0,1.5,0.000672043010752688,0.9440860215053788
400,region_code_1309.0,1.5,0.000672043010752688,0.9447580645161315
401,region_code_14344.0,1.4000000000000004,0.0006272401433691756,0.9453853046595007
402,isp_79577.0,1.4000000000000001,0.0006272401433691755,0.9460125448028698
403,zone_id_3833493.0,1.4000000000000001,0.0006272401433691755,0.9466397849462389
404,lang_de,1.4000000000000001,0.0006272401433691755,0.947267025089608
405,isp_98660.0,1.4,0.0006272401433691754,0.9478942652329772
406,isp_33095.0,1.4,0.0006272401433691754,0.9485215053763463
407,zone_id_7881357.0,1.4,0.0006272401433691754,0.9491487455197154
408,city_code_5073.0,1.3000000000000003,0.0005824372759856631,0.949731182795701
409,isp_14750.0,1.3000000000000003,0.0005824372759856631,0.9503136200716866
410,geo_DZ,1.3,0.000582437275985663,0.9508960573476722
411,banner_id_23880716.0,1.3,0.000582437275985663,0.9514784946236579
412,region_code_26141.0,1.3,0.000582437275985663,0.9520609318996435
413,isp_22373.0,1.3,0.000582437275985663,0.9526433691756291
414,isp_95831.0,1.3,0.000582437275985663,0.9532258064516147
415,city_code_577003.0,1.3,0.000582437275985663,0.9538082437276003
416,region_code_22.0,1.3,0.000582437275985663,0.9543906810035859
417,region_code_11805.0,1.2999999999999998,0.0005824372759856629,0.9549731182795715
418,region_code_10118.0,1.2999999999999998,0.0005824372759856629,0.9555555555555572
419,isp_4688.0,1.2000000000000002,0.0005376344086021505,0.9560931899641593
420,region_code_12039.0,1.2000000000000002,0.0005376344086021505,0.9566308243727614
421,geo_GR,1.2,0.0005376344086021504,0.9571684587813635
422,zone_id_14447903.0,1.2,0.0005376344086021504,0.9577060931899656
423,region_code_23.0,1.2,0.0005376344086021504,0.9582437275985677
424,advertiser_id_315056.0,1.2,0.0005376344086021504,0.9587813620071698
425,region_code_33.0,1.2,0.0005376344086021504,0.9593189964157719
426,zone_id_12462088.0,1.2,0.0005376344086021504,0.959856630824374
427,advertiser_id_290510.0,1.1,0.0004928315412186379,0.9603494623655926
428,advertiser_id_292621.0,1.1,0.0004928315412186379,0.9608422939068112
429,banner_id_23317370.0,1.1,0.0004928315412186379,0.9613351254480298
430,zone_id_10006945.0,1.1,0.0004928315412186379,0.9618279569892484
431,advertiser_id_345495.0,1.1,0.0004928315412186379,0.962320788530467
432,isp_41471.0,1.1,0.0004928315412186379,0.9628136200716856
433,region_code_55.0,1.1,0.0004928315412186379,0.9633064516129042
434,os_mac,1.1,0.0004928315412186379,0.9637992831541228
435,geo_SE,1.1,0.0004928315412186379,0.9642921146953414
436,lang_vi,1.1,0.0004928315412186379,0.96478494623656
437,region_code_10036.0,1.1,0.0004928315412186379,0.9652777777777786
438,isp_115838.0,1.0999999999999999,0.0004928315412186378,0.9657706093189972
439,zone_id_11483602.0,1.0999999999999999,0.0004928315412186378,0.9662634408602158
440,geo_NZ,1.0999999999999999,0.0004928315412186378,0.9667562724014344
441,region_code_10137.0,1.0,0.00044802867383512534,0.9672043010752694
442,advertiser_id_375174.0,1.0,0.00044802867383512534,0.9676523297491045
443,isp_68735.0,1.0,0.00044802867383512534,0.9681003584229396
444,region_code_28352.0,1.0,0.00044802867383512534,0.9685483870967747
445,isp_105020.0,1.0,0.00044802867383512534,0.9689964157706098
446,advertiser_id_550991.0,1.0,0.00044802867383512534,0.9694444444444449
447,city_code_14052.0,1.0,0.00044802867383512534,0.96989247311828
448,region_code_19971.0,1.0,0.00044802867383512534,0.9703405017921151
449,isp_96884.0,1.0,0.00044802867383512534,0.9707885304659502
450,city_code_756.0,1.0,0.00044802867383512534,0.9712365591397852
451,zone_id_9562637.0,1.0,0.00044802867383512534,0.9716845878136203
452,region_code_15.0,1.0,0.00044802867383512534,0.9721326164874554
453,isp_88946.0,1.0,0.00044802867383512534,0.9725806451612905
454,region_code_12024.0,0.9999999999999999,0.0004480286738351253,0.9730286738351256
455,isp_92360.0,0.9000000000000001,0.0004032258064516129,0.9734318996415772
456,region_code_26.0,0.9000000000000001,0.0004032258064516129,0.9738351254480287
457,os_android,0.9000000000000001,0.0004032258064516129,0.9742383512544803
458,advertiser_id_303402.0,0.9,0.00040322580645161285,0.9746415770609319
459,geo_PK,0.9,0.00040322580645161285,0.9750448028673835
460,banner_id_16715355.0,0.9,0.00040322580645161285,0.9754480286738351
461,city_code_113.0,0.9,0.00040322580645161285,0.9758512544802866
462,zone_id_12650341.0,0.9,0.00040322580645161285,0.9762544802867382
463,geo_EG,0.9,0.00040322580645161285,0.9766577060931898
464,advertiser_id_8508.0,0.9,0.00040322580645161285,0.9770609318996414
465,isp_104831.0,0.8999999999999999,0.0004032258064516128,0.977464157706093
466,zone_id_14899288.0,0.8,0.0003584229390681003,0.977822580645161
467,advertiser_id_615058.0,0.8,0.0003584229390681003,0.9781810035842291
468,isp_85991.0,0.8,0.0003584229390681003,0.9785394265232972
469,offer_id_393.0,0.8,0.0003584229390681003,0.9788978494623652
470,isp_45872.0,0.8,0.0003584229390681003,0.9792562724014333
471,browser_opera_mini,0.8,0.0003584229390681003,0.9796146953405014
472,region_code_43.0,0.8,0.0003584229390681003,0.9799731182795695
473,os_version_ios9,0.7999999999999999,0.00035842293906810025,0.9803315412186375
474,banner_id_23048685.0,0.7999999999999999,0.00035842293906810025,0.9806899641577056
475,banner_id_24195077.0,0.7999999999999999,0.00035842293906810025,0.9810483870967737
476,device_ipad,0.7999999999999999,0.00035842293906810025,0.9814068100358417
477,region_code_10124.0,0.7000000000000001,0.00031362007168458776,0.9817204301075263
478,region_code_9999.0,0.7000000000000001,0.00031362007168458776,0.9820340501792109
479,zone_id_8530972.0,0.7,0.0003136200716845877,0.9823476702508954
480,isp_85370.0,0.7,0.0003136200716845877,0.98266129032258
481,city_code_11115.0,0.7,0.0003136200716845877,0.9829749103942645
482,isp_102545.0,0.7,0.0003136200716845877,0.9832885304659491
483,region_code_48.0,0.7,0.0003136200716845877,0.9836021505376337
484,zone_id_12374468.0,0.7,0.0003136200716845877,0.9839157706093182
485,banner_id_24103615.0,0.7,0.0003136200716845877,0.9842293906810028
486,mobile_isp_737.0,0.7,0.0003136200716845877,0.9845430107526874
487,zone_id_11067243.0,0.7,0.0003136200716845877,0.9848566308243719
488,mobile_isp_845.0,0.7,0.0003136200716845877,0.9851702508960565
489,isp_114710.0,0.7,0.0003136200716845877,0.985483870967741
490,banner_id_23586204.0,0.6000000000000001,0.00026881720430107527,0.9857526881720421
491,region_code_11808.0,0.6000000000000001,0.00026881720430107527,0.9860215053763431
492,os_type_desktop,0.6000000000000001,0.00026881720430107527,0.9862903225806442
493,banner_id_23204776.0,0.6,0.0002688172043010752,0.9865591397849452
494,geo_TH,0.6,0.0002688172043010752,0.9868279569892463
495,lang_ru,0.6,0.0002688172043010752,0.9870967741935474
496,mobile_isp_1076.0,0.6,0.0002688172043010752,0.9873655913978484
497,region_code_10120.0,0.6,0.0002688172043010752,0.9876344086021495
498,zone_id_8274914.0,0.6,0.0002688172043010752,0.9879032258064505
499,zone_id_5338646.0,0.6,0.0002688172043010752,0.9881720430107516
500,mobile_isp_839.0,0.6,0.0002688172043010752,0.9884408602150526
501,lang_it,0.6,0.0002688172043010752,0.9887096774193537
502,geo_AR,0.6,0.0002688172043010752,0.9889784946236547
503,zone_id_12070445.0,0.6,0.0002688172043010752,0.9892473118279558
504,browser_opera,0.6,0.0002688172043010752,0.9895161290322568
505,geo_TR,0.6,0.0002688172043010752,0.9897849462365579
506,region_code_63.0,0.6,0.0002688172043010752,0.9900537634408589
507,zone_id_1525182.0,0.6,0.0002688172043010752,0.99032258064516
508,geo_AU,0.6,0.0002688172043010752,0.990591397849461
509,region_code_12029.0,0.5,0.00022401433691756267,0.9908154121863786
510,isp_31274.0,0.5,0.00022401433691756267,0.9910394265232961
511,city_code_110.0,0.5,0.00022401433691756267,0.9912634408602137
512,banner_id_23880695.0,0.5,0.00022401433691756267,0.9914874551971312
513,city_code_77.0,0.5,0.00022401433691756267,0.9917114695340488
514,region_code_28354.0,0.5,0.00022401433691756267,0.9919354838709663
515,city_code_10238.0,0.5,0.00022401433691756267,0.9921594982078838
516,region_code_33962.0,0.5,0.00022401433691756267,0.9923835125448014
517,isp_87224.0,0.5,0.00022401433691756267,0.9926075268817189
518,region_code_2998.0,0.4,0.00017921146953405015,0.992786738351253
519,isp_17630.0,0.4,0.00017921146953405015,0.992965949820787
520,geo_BE,0.4,0.00017921146953405015,0.993145161290321
521,region_code_11854.0,0.4,0.00017921146953405015,0.9933243727598551
522,city_code_14696.0,0.4,0.00017921146953405015,0.9935035842293891
523,advertiser_id_15504.0,0.4,0.00017921146953405015,0.9936827956989231
524,geo_IQ,0.4,0.00017921146953405015,0.9938620071684572
525,mobile_isp_875.0,0.4,0.00017921146953405015,0.9940412186379912
526,geo_DE,0.4,0.00017921146953405015,0.9942204301075253
527,isp_62891.0,0.4,0.00017921146953405015,0.9943996415770593
528,isp_9191.0,0.4,0.00017921146953405015,0.9945788530465933
529,region_code_11.0,0.4,0.00017921146953405015,0.9947580645161274
530,offer_id_3469.0,0.4,0.00017921146953405015,0.9949372759856614
531,geo_VN,0.4,0.00017921146953405015,0.9951164874551954
532,advertiser_id_503355.0,0.4,0.00017921146953405015,0.9952956989247295
533,os_version_vista,0.4,0.00017921146953405015,0.9954749103942635
534,device_other,0.4,0.00017921146953405015,0.9956541218637975
535,mobile_isp_1010.0,0.30000000000000004,0.00013440860215053763,0.9957885304659481
536,city_code_148387.0,0.30000000000000004,0.00013440860215053763,0.9959229390680986
537,advertiser_id_450621.0,0.30000000000000004,0.00013440860215053763,0.9960573476702491
538,city_code_11078.0,0.30000000000000004,0.00013440860215053763,0.9961917562723996
539,banner_id_23574605.0,0.30000000000000004,0.00013440860215053763,0.9963261648745502
540,offer_id_5914.0,0.30000000000000004,0.00013440860215053763,0.9964605734767007
541,city_code_1706.0,0.3,0.0001344086021505376,0.9965949820788512
542,zone_id_750840.0,0.3,0.0001344086021505376,0.9967293906810017
543,os_other,0.3,0.0001344086021505376,0.9968637992831523
544,banner_id_23200417.0,0.3,0.0001344086021505376,0.9969982078853028
545,isp_9194.0,0.3,0.0001344086021505376,0.9971326164874533
546,zone_id_5423514.0,0.3,0.0001344086021505376,0.9972670250896039
547,city_code_39689.0,0.2,8.960573476702508e-05,0.9973566308243709
548,isp_49184.0,0.2,8.960573476702508e-05,0.9974462365591379
549,region_code_10035.0,0.2,8.960573476702508e-05,0.9975358422939049
550,isp_4679.0,0.2,8.960573476702508e-05,0.9976254480286719
551,banner_id_24024414.0,0.2,8.960573476702508e-05,0.9977150537634389
552,geo_AE,0.2,8.960573476702508e-05,0.997804659498206
553,advertiser_id_619679.0,0.2,8.960573476702508e-05,0.997894265232973
554,city_code_11971.0,0.2,8.960573476702508e-05,0.99798387096774
555,banner_id_23903978.0,0.2,8.960573476702508e-05,0.998073476702507
556,advertiser_id_323216.0,0.2,8.960573476702508e-05,0.998163082437274
557,banner_id_23389558.0,0.2,8.960573476702508e-05,0.998252688172041
558,isp_63701.0,0.2,8.960573476702508e-05,0.9983422939068081
559,advertiser_id_370430.0,0.2,8.960573476702508e-05,0.9984318996415751
560,advertiser_id_620717.0,0.2,8.960573476702508e-05,0.9985215053763421
561,region_code_25294.0,0.2,8.960573476702508e-05,0.9986111111111091
562,region_code_12207.0,0.2,8.960573476702508e-05,0.9987007168458761
563,mobile_isp_440.0,0.2,8.960573476702508e-05,0.9987903225806432
564,isp_14231.0,0.2,8.960573476702508e-05,0.9988799283154102
565,zone_id_7102997.0,0.2,8.960573476702508e-05,0.9989695340501772
566,lang_pl,0.1,4.480286738351254e-05,0.9990143369175607
567,city_code_12395.0,0.1,4.480286738351254e-05,0.9990591397849442
568,geo_RU,0.1,4.480286738351254e-05,0.9991039426523277
569,city_code_40344.0,0.1,4.480286738351254e-05,0.9991487455197112
570,zone_id_8824465.0,0.1,4.480286738351254e-05,0.9991935483870947
571,banner_id_24063082.0,0.1,4.480286738351254e-05,0.9992383512544782
572,banner_id_23713520.0,0.1,4.480286738351254e-05,0.9992831541218617
573,banner_id_24063017.0,0.1,4.480286738351254e-05,0.9993279569892453
574,banner_id_23940407.0,0.1,4.480286738351254e-05,0.9993727598566288
575,banner_id_23307182.0,0.1,4.480286738351254e-05,0.9994175627240123
576,banner_id_23840402.0,0.1,4.480286738351254e-05,0.9994623655913958
577,city_code_1184.0,0.1,4.480286738351254e-05,0.9995071684587793
578,banner_id_23817447.0,0.1,4.480286738351254e-05,0.9995519713261628
579,isp_78470.0,0.1,4.480286738351254e-05,0.9995967741935463
580,offer_id_2606.0,0.1,4.480286738351254e-05,0.9996415770609298
581,city_code_14369.0,0.1,4.480286738351254e-05,0.9996863799283133
582,lang_th,0.1,4.480286738351254e-05,0.9997311827956968
583,advertiser_id_500736.0,0.1,4.480286738351254e-05,0.9997759856630803
584,region_code_25750.0,0.1,4.480286738351254e-05,0.9998207885304639
585,offer_id_21375.0,0.1,4.480286738351254e-05,0.9998655913978474
586,advertiser_id_336221.0,0.1,4.480286738351254e-05,0.9999103942652309
587,banner_id_23176077.0,0.1,4.480286738351254e-05,0.9999551971326144
15103,banner_id_20482303.0,0.0,0.0,0.9999999999999979
15102,banner_id_20522087.0,0.0,0.0,0.9999999999999979
15101,banner_id_20528169.0,0.0,0.0,0.9999999999999979
15100,banner_id_20569950.0,0.0,0.0,0.9999999999999979
15099,banner_id_20597129.0,0.0,0.0,0.9999999999999979
15098,banner_id_20305540.0,0.0,0.0,0.9999999999999979
15097,banner_id_20271987.0,0.0,0.0,0.9999999999999979
15096,banner_id_20271046.0,0.0,0.0,0.9999999999999979
15095,banner_id_20258893.0,0.0,0.0,0.9999999999999979
15094,banner_id_19999376.0,0.0,0.0,0.9999999999999979
15093,banner_id_20006154.0,0.0,0.0,0.9999999999999979
15092,banner_id_20048701.0,0.0,0.0,0.9999999999999979
15091,banner_id_20072436.0,0.0,0.0,0.9999999999999979
15090,banner_id_20080648.0,0.0,0.0,0.9999999999999979
15089,banner_id_20113731.0,0.0,0.0,0.9999999999999979
15088,banner_id_20154496.0,0.0,0.0,0.9999999999999979
15087,banner_id_20157106.0,0.0,0.0,0.9999999999999979
15104,banner_id_20461642.0,0.0,0.0,0.9999999999999979
15105,banner_id_20449289.0,0.0,0.0,0.9999999999999979
15115,banner_id_20305561.0,0.0,0.0,0.9999999999999979
15107,banner_id_20415015.0,0.0,0.0,0.9999999999999979
15124,banner_id_19819503.0,0.0,0.0,0.9999999999999979
15123,banner_id_19829353.0,0.0,0.0,0.9999999999999979
15122,banner_id_19829439.0,0.0,0.0,0.9999999999999979
15121,banner_id_19855914.0,0.0,0.0,0.9999999999999979
15120,banner_id_19857538.0,0.0,0.0,0.9999999999999979
15119,banner_id_19888782.0,0.0,0.0,0.9999999999999979
15118,banner_id_19989222.0,0.0,0.0,0.9999999999999979
15117,banner_id_19995037.0,0.0,0.0,0.9999999999999979
15116,banner_id_19997153.0,0.0,0.0,0.9999999999999979
15086,banner_id_19703504.0,0.0,0.0,0.9999999999999979
15114,banner_id_20306353.0,0.0,0.0,0.9999999999999979
15113,banner_id_20306374.0,0.0,0.0,0.9999999999999979
15112,banner_id_20306567.0,0.0,0.0,0.9999999999999979
15111,banner_id_20330449.0,0.0,0.0,0.9999999999999979
15110,banner_id_20351402.0,0.0,0.0,0.9999999999999979
15109,banner_id_20351444.0,0.0,0.0,0.9999999999999979
15108,banner_id_20392411.0,0.0,0.0,0.9999999999999979
15106,banner_id_20436102.0,0.0,0.0,0.9999999999999979
15085,banner_id_20166966.0,0.0,0.0,0.9999999999999979
15074,banner_id_19617013.0,0.0,0.0,0.9999999999999979
15083,banner_id_20203139.0,0.0,0.0,0.9999999999999979
15060,banner_id_18295266.0,0.0,0.0,0.9999999999999979
15059,banner_id_18329325.0,0.0,0.0,0.9999999999999979
15058,banner_id_18374233.0,0.0,0.0,0.9999999999999979
15057,banner_id_18383781.0,0.0,0.0,0.9999999999999979
15056,banner_id_18418829.0,0.0,0.0,0.9999999999999979
15055,banner_id_17741027.0,0.0,0.0,0.9999999999999979
15054,banner_id_17740985.0,0.0,0.0,0.9999999999999979
15053,banner_id_17710072.0,0.0,0.0,0.9999999999999979
15052,banner_id_17693440.0,0.0,0.0,0.9999999999999979
15051,banner_id_16975729.0,0.0,0.0,0.9999999999999979
15050,banner_id_16977507.0,0.0,0.0,0.9999999999999979
15049,banner_id_17089035.0,0.0,0.0,0.9999999999999979
15048,banner_id_17089057.0,0.0,0.0,0.9999999999999979
15047,banner_id_17102181.0,0.0,0.0,0.9999999999999979
15046,banner_id_17125425.0,0.0,0.0,0.9999999999999979
15045,banner_id_17125446.0,0.0,0.0,0.9999999999999979
15044,banner_id_17140583.0,0.0,0.0,0.9999999999999979
15061,banner_id_18200360.0,0.0,0.0,0.9999999999999979
15062,banner_id_18035428.0,0.0,0.0,0.9999999999999979
15063,banner_id_18002190.0,0.0,0.0,0.9999999999999979
15064,banner_id_17986262.0,0.0,0.0,0.9999999999999979
15082,banner_id_20228704.0,0.0,0.0,0.9999999999999979
15081,banner_id_20228725.0,0.0,0.0,0.9999999999999979
15080,banner_id_20228768.0,0.0,0.0,0.9999999999999979
15079,banner_id_20228790.0,0.0,0.0,0.9999999999999979
15078,banner_id_20231614.0,0.0,0.0,0.9999999999999979
